UnitID,Code.x,Description,IndicatorID,CategoryID,Name,Code.y,Parameters,Units,YearMin,YearMax,MonthMin,MonthMax,DepthMin,DepthMax,Metric,Response,Applied,Comments,ACDEV,GTC_HM,GTC_ML,STC_HM,STC_ML,GSC_HM,GSC_ML,SSC_HM,SSC_ML,IW,ET,EQR_HG,EQR_GM,EQR_MP,EQR_PB,W,Thres,Period,ES,SD,N,NM,GridArea,EQR,EQRS,GTC,NMP,STC,NG,GSC,UnitArea,SSC,C,SE,CI,BEST,EQRS_Class
2,ASS,Atlantic Seasonally Stratified,6,12,Total Phosphorus,TP,PTOT,umol/l,2006,2014,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,,2013,0.01125,0.00353553390593274,8,1,12019650381.1141,,,0,12,0,60.3613568898474,0,217300884803.446,0,0,0.00125,0.00244995498067507,,
2,ASS,Atlantic Seasonally Stratified,6,12,Total Phosphorus,TP,PTOT,umol/l,2006,2014,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,,2014,0.01,0,9,1,15619650381.1141,,,0,12,0,60.3613568898474,0,217300884803.446,0,0,0,0,,
2,ASS,Atlantic Seasonally Stratified,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2006,2014,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.4,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1,2006,0.403333333333333,0.248260615751539,3,1,2658084260.90011,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0,0.143333333333333,0.280928171117408,0.933333333333333,High
2,ASS,Atlantic Seasonally Stratified,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2006,2014,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.4,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1,2007,1.17,,1,1,2050607628.76869,0.797720797720798,0.785017596782303,0,8,0,60.3613568898474,0,217300884803.446,0,0,,,0.933333333333333,Good
2,ASS,Atlantic Seasonally Stratified,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2006,2014,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.4,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1,2008,0.82,0.368347661863083,6,1,14127506888.7864,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0,0.150377303251965,0.294734098466109,0.933333333333333,High
2,ASS,Atlantic Seasonally Stratified,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2006,2014,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.4,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1,2009,0.802,0.280230064213119,10,2,24487390500.859,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0,0.0886165271768697,0.173685201701679,0.933333333333333,High
2,ASS,Atlantic Seasonally Stratified,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2006,2014,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.4,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1,2010,1.313,0.511469560297689,10,2,22436782872.0903,0.710840314800711,0.662362797365709,0,8,0,60.3613568898474,0,217300884803.446,0,0,0.161740876438552,0.317006292647506,0.933333333333333,Good
2,ASS,Atlantic Seasonally Stratified,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2006,2014,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.4,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1,2011,0.63,0.364221282817387,8,1,15619650381.1141,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0,0.128771669466319,0.252387834383081,0.933333333333333,High
2,ASS,Atlantic Seasonally Stratified,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2006,2014,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.4,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1,2012,1.43142857142857,1.51563439491443,7,1,12019650381.1141,0.652029274783766,0.579335446753552,0,8,0,60.3613568898474,0,217300884803.446,0,0,0.57285595534849,1.12277704081233,0.933333333333333,Moderate
2,ASS,Atlantic Seasonally Stratified,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2006,2014,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.4,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1,2013,0.78,0.250639182890465,11,2,19042855565.0342,1,1,0,8,0,60.3613568898474,0,217300884803.446,0,0,0.0755705570371761,0.148115570084495,0.933333333333333,High
