UnitID,Code.x,Description,IndicatorID,CategoryID,Name,Code.y,Parameters,Units,YearMin,YearMax,MonthMin,MonthMax,DepthMin,DepthMax,Metric,Response,Applied,Comments,ACDEV,GTC_HM,GTC_ML,STC_HM,STC_ML,GSC_HM,GSC_ML,SSC_HM,SSC_ML,IW,ET,EQR_HG,EQR_GM,EQR_MP,EQR_PB,W,Period,ES,SD,N,NM,GridArea,EQR,EQRS,GTC,NMP,STC,NG,GSC,UnitArea,SSC,C,SE,CI,BEST,EQRS_Class
18,DB,Dogger Bank,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.774514536,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,2.93076923076923,,13,8,3232140506.03804,0.403651600489939,0.228684612456384,0,8,100,,100,,0,,,,1.18300969066667,Poor
18,DB,Dogger Bank,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.774514536,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,2.15,,12,7,3232140506.03804,0.550237065426357,0.435628798248974,0,8,100,,100,,0,,,,1.18300969066667,Moderate
18,DB,Dogger Bank,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.774514536,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,0.814285714285714,,14,5,4881609353.01468,1,1,50,8,0,,100,,0,,,,1.18300969066667,High
18,DB,Dogger Bank,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.774514536,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,3.206496069956,,960050,8,14749665169.3794,0.368941568882977,0.192491253330249,75,8,50,,100,,100,,,,1.18300969066667,Bad
18,DB,Dogger Bank,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.774514536,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,0.971265017125184,,565789,8,14749665169.3794,1,1,100,8,100,,100,,100,,,,1.18300969066667,High
18,DB,Dogger Bank,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.774514536,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,0.893835078035842,,797517,8,14749665169.3794,1,1,100,8,100,,100,,100,,,,1.18300969066667,High
19,ECPM1,East Coast (permanently mixed) 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,8.729265491,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1990,7.67894736842105,2.03458402720131,19,2,2673475798.32739,0.757852612880969,0.728733100537838,100,4,0,3.91031014345651,100,3519279129.10976,100,75,0.466765587721711,0.914843741157225,5.81951032733333,Good
19,ECPM1,East Coast (permanently mixed) 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,8.729265491,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1991,7.8125,1.71663187667013,4,2,1117347752.93554,0.744897321898667,0.710443277974588,0,4,0,3.91031014345651,100,3519279129.10976,0,25,0.858315938335063,1.68226832649343,5.81951032733333,Good
19,ECPM1,East Coast (permanently mixed) 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,8.729265491,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1992,9.7125,1.26433447578822,4,1,987625693.59903,0.599177382479622,0.504721010559467,0,4,0,3.91031014345651,100,3519279129.10976,0,25,0.632167237894109,1.23902501847862,5.81951032733333,Moderate
19,ECPM1,East Coast (permanently mixed) 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,8.729265491,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,8.53933333333333,1.19907775863968,30,2,2623228112.19713,0.681494690530096,0.620933680748371,100,4,0,3.91031014345651,100,3519279129.10976,100,75,0.218920645536563,0.429076580723923,5.81951032733333,Good
19,ECPM1,East Coast (permanently mixed) 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,8.729265491,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,7.9,,1,1,487972220.847507,0.736646876877637,0.698795590886076,0,4,0,3.91031014345651,0,3519279129.10976,0,0,,,5.81951032733333,Good
19,ECPM1,East Coast (permanently mixed) 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,8.729265491,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,8.45,,1,1,499653472.751523,0.688699447021696,0.631105101677689,0,4,0,3.91031014345651,0,3519279129.10976,0,0,,,5.81951032733333,Good
19,ECPM1,East Coast (permanently mixed) 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,8.729265491,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,7.18,,1,1,37519889.2964096,0.810516758681523,0.802278356885067,0,4,0,3.91031014345651,0,3519279129.10976,0,0,,,5.81951032733333,High
19,ECPM1,East Coast (permanently mixed) 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,8.729265491,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,7.38333333333333,2.62329309583711,6,4,1130804387.07853,0.7881955296614,0.771570159521976,50,4,100,3.91031014345651,100,3519279129.10976,0,62.5,1.07095492176116,2.09903307571778,5.81951032733333,Good
19,ECPM1,East Coast (permanently mixed) 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,8.729265491,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,8.5,,1,1,449483146.290222,0.684648273803922,0.625385798311419,0,4,0,3.91031014345651,0,3519279129.10976,0,0,,,5.81951032733333,Good
19,ECPM1,East Coast (permanently mixed) 1,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,8.729265491,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,10.67,1.91908832522112,3,2,1114508319.66618,0.545408652983443,0.428812215976625,0,4,0,3.91031014345651,50,3519279129.10976,0,12.5,1.10798616116508,2.17161297125235,5.81951032733333,Moderate
19,ECPM1,East Coast (permanently mixed) 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.474642321,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1990,0.766764705882353,0.177023490465166,17,2,2673475798.32739,0.412679680705792,0.241430137467001,100,4,0,3.91031014345651,100,3519279129.10976,100,75,0.0429345029060823,0.0841500793900515,0.316428214,Poor
19,ECPM1,East Coast (permanently mixed) 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.474642321,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1991,0.64,0.0883176086632785,4,2,1117347752.93554,0.494419084375,0.356826942647059,0,4,0,3.91031014345651,100,3519279129.10976,0,25,0.0441588043316392,0.0865496660903642,0.316428214,Poor
19,ECPM1,East Coast (permanently mixed) 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.474642321,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1992,0.63125,0.109781980913688,4,1,987625693.59903,0.501272418217822,0.366502237483984,0,4,0,3.91031014345651,100,3519279129.10976,0,25,0.054890990456844,0.107584364371146,0.316428214,Poor
19,ECPM1,East Coast (permanently mixed) 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.474642321,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,0.729,0.0911625111999218,30,2,2623228112.19713,0.434057906721536,0.271611162430404,100,4,0,3.91031014345651,100,3519279129.10976,100,75,0.0166439212610048,0.03262148623309,0.316428214,Poor
19,ECPM1,East Coast (permanently mixed) 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.474642321,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,0.64,,1,1,487972220.847507,0.494419084375,0.356826942647059,0,4,0,3.91031014345651,0,3519279129.10976,0,0,,,0.316428214,Poor
19,ECPM1,East Coast (permanently mixed) 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.474642321,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,0.75,,1,1,499653472.751523,0.421904285333333,0.254453108705882,0,4,0,3.91031014345651,0,3519279129.10976,0,0,,,0.316428214,Poor
19,ECPM1,East Coast (permanently mixed) 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.474642321,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,0.57,,1,1,37519889.2964096,0.55513721754386,0.44254666006192,0,4,0,3.91031014345651,0,3519279129.10976,0,0,,,0.316428214,Moderate
19,ECPM1,East Coast (permanently mixed) 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.474642321,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,0.593333333333333,0.118265238623472,6,4,1130804387.07853,0.533305978651685,0.411726087508262,50,4,100,3.91031014345651,100,3519279129.10976,0,62.5,0.0482815814893331,0.0946301608357286,0.316428214,Moderate
19,ECPM1,East Coast (permanently mixed) 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.474642321,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,0.62,,1,1,449483146.290222,0.510368087096774,0.379343181783681,0,4,0,3.91031014345651,0,3519279129.10976,0,0,,,0.316428214,Poor
19,ECPM1,East Coast (permanently mixed) 1,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.474642321,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,0.623333333333333,0.0230940107675851,3,2,1114508319.66618,0.507638845989305,0.375490135514313,0,4,0,3.91031014345651,50,3519279129.10976,0,12.5,0.0133333333333333,0.0261328531272007,0.316428214,Poor
19,ECPM1,East Coast (permanently mixed) 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.745853,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1993,1.7619341563786,1.4418111309312,81,5,2014211020.80959,0.660582006306201,0.591409891255814,100,8,0,3.91031014345651,100,3519279129.10976,0,50,0.160201236770133,0.313988654348234,1.163902,Moderate
19,ECPM1,East Coast (permanently mixed) 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.745853,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1994,2.08064516129032,1.76052442089258,31,3,487972220.847507,0.559394759689923,0.448557307797538,100,8,0,3.91031014345651,100,3519279129.10976,0,50,0.316199520339924,0.619739671795091,1.163902,Moderate
19,ECPM1,East Coast (permanently mixed) 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.745853,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1997,1.85,1.56234090099091,12,3,193349019.940804,0.629136216216216,0.547015834658188,0,8,0,3.91031014345651,100,3519279129.10976,0,25,0.451008969876533,0.883961337662514,1.163902,Moderate
19,ECPM1,East Coast (permanently mixed) 1,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.745853,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1998,1.25543908198148,0.708313528131568,124699,8,3519084251.3725,0.927087595650595,0.923917491113664,100,8,100,3.91031014345651,100,3519279129.10976,100,100,0.00200582967030951,0.00393135391292849,1.163902,High
19,ECPM1,East Coast (permanently mixed) 1,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.745853,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1999,1.23514667902802,0.636555612823632,175507,8,3519084251.3725,0.94231885148727,0.939810975464978,100,8,100,3.91031014345651,100,3519279129.10976,100,100,0.00151945950601189,0.00297808590775033,1.163902,High
19,ECPM1,East Coast (permanently mixed) 1,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.745853,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,2000,1.18662183439937,0.802296866812337,142705,8,3519084251.3725,0.980853348774869,0.980020885678124,100,8,100,3.91031014345651,100,3519279129.10976,100,100,0.0021238092169099,0.00416258957517761,1.163902,High
19,ECPM1,East Coast (permanently mixed) 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.745853101,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,1.7619341563786,,81,5,2014211020.80959,0.66058204452178,0.591409945207218,100,8,0,,100,,0,,,,1.16390206733333,Moderate
19,ECPM1,East Coast (permanently mixed) 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.745853101,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1994,2.08064516129032,,31,3,487972220.847507,0.55939479205168,0.448557353484724,100,8,0,,100,,0,,,,1.16390206733333,Moderate
19,ECPM1,East Coast (permanently mixed) 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.745853101,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,1.85,,12,3,193349019.940804,0.629136252612613,0.547015886041336,0,8,0,,100,,0,,,,1.16390206733333,Moderate
19,ECPM1,East Coast (permanently mixed) 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.745853101,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,1.25543908198148,,124699,8,3519084251.3725,0.927087649283889,0.92391754707884,100,8,100,,100,,100,,,,1.16390206733333,High
19,ECPM1,East Coast (permanently mixed) 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.745853101,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,1.23514667902802,,175507,8,3519084251.3725,0.942318906001714,0.939811032349614,100,8,100,,100,,100,,,,1.16390206733333,High
19,ECPM1,East Coast (permanently mixed) 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.745853101,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,2000,1.18662183439937,,142705,8,3519084251.3725,0.980853405518586,0.980020944888959,100,8,100,,100,,100,,,,1.16390206733333,High
20,ECPM2,East Coast (permanently mixed) 2,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,10.27382764,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,11.14,4.11517921845453,3,1,186371586.926349,0.61483109754638,0.526820373006653,0,4,0,14.4426301887695,0,1444263018.87677,0,0,2.37589982953827,4.65667809676987,6.84921842666667,Moderate
20,ECPM2,East Coast (permanently mixed) 2,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,10.27382764,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,10.662,0.91494262115173,5,1,145006297.084937,0.642395275433002,0.56573450649365,0,4,0,14.4426301887695,0,1444263018.87677,0,0,0.409174779281421,0.801967830773711,6.84921842666667,Moderate
20,ECPM2,East Coast (permanently mixed) 2,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,10.27382764,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,4.17,4.59093309324659,4,1,210753940.98066,1,1,0,4,0,14.4426301887695,0,1444263018.87677,0,0,2.29546654662329,4.49903175909819,6.84921842666667,High
20,ECPM2,East Coast (permanently mixed) 2,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,10.27382764,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,32.42,,1,1,45691306.6469405,0.211265219823154,0.110225332081646,0,4,0,14.4426301887695,0,1444263018.87677,0,0,,,6.84921842666667,Bad
20,ECPM2,East Coast (permanently mixed) 2,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,10.27382764,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,12.47125,0.810472084651902,16,1,531785305.202303,0.549200635595202,0.434165603193227,100,4,0,14.4426301887695,100,1444263018.87677,0,50,0.202618021162976,0.397124024098207,6.84921842666667,Moderate
20,ECPM2,East Coast (permanently mixed) 2,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,10.27382764,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,9.76,0.935157740704743,6,1,304534604.597058,0.701764183060109,0.64954943490839,50,4,0,14.4426301887695,50,1444263018.87677,0,25,0.38177654895676,0.748268286097242,6.84921842666667,Good
20,ECPM2,East Coast (permanently mixed) 2,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.535620457,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,0.8,0.03,3,1,186371586.926349,0.446350380833333,0.288965243529412,0,4,0,14.4426301887695,0,1444263018.87677,0,0,0.0173205080756888,0.0339475720222851,0.357080304666667,Poor
20,ECPM2,East Coast (permanently mixed) 2,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.535620457,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1995,0.722,0.0506951674225463,5,1,145006297.084937,0.494571059095106,0.357041495193091,0,4,0,14.4426301887695,0,1444263018.87677,0,0,0.0226715680975093,0.0444354569441654,0.357080304666667,Poor
20,ECPM2,East Coast (permanently mixed) 2,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.535620457,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1996,0.6325,0.0377491721763538,4,1,210753940.98066,0.564553841370224,0.455840717228552,0,4,0,14.4426301887695,0,1444263018.87677,0,0,0.0188745860881769,0.0369935089559274,0.357080304666667,Moderate
20,ECPM2,East Coast (permanently mixed) 2,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.535620457,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,1.03,,1,1,45691306.6469405,0.346679907443366,0.180876473448713,0,4,0,14.4426301887695,0,1444263018.87677,0,0,,,0.357080304666667,Bad
20,ECPM2,East Coast (permanently mixed) 2,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.535620457,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1998,0.794375,0.0252899848424892,16,1,531785305.202303,0.449511005087857,0.293427301300505,100,4,0,14.4426301887695,100,1444263018.87677,0,50,0.0063224962106223,0.0123918648652107,0.357080304666667,Poor
20,ECPM2,East Coast (permanently mixed) 2,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,1990,2000,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.535620457,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1999,0.653333333333333,0.0408248290463863,6,1,304534604.597058,0.546551486734694,0.430425628331333,50,4,0,14.4426301887695,50,1444263018.87677,0,25,0.0166666666666667,0.0326660664090009,0.357080304666667,Moderate
20,ECPM2,East Coast (permanently mixed) 2,5,11,Total Nitrogen,TN,NTOT,umol/l,1990,2000,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1997,25.8666666666667,17.4462985568095,3,1,89962602.7378599,,,0,12,0,14.4426301887695,0,1444263018.87677,0,0,10.0726251681365,19.7419825593193,,
20,ECPM2,East Coast (permanently mixed) 2,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.054766,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1993,1.93333333333333,0.702376916856849,3,1,186371586.926349,0.70854,0.659115294117647,0,8,0,14.4426301887695,0,1444263018.87677,0,0,0.405517502019881,0.794799699059616,1.369844,Good
20,ECPM2,East Coast (permanently mixed) 2,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.054766,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1999,28.875,10.3808718323655,4,1,178729873.145586,0.0474404848484848,0.024751557312253,0,8,0,14.4426301887695,0,1444263018.87677,0,0,5.19043591618276,10.1730674597814,1.369844,Bad
20,ECPM2,East Coast (permanently mixed) 2,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.054766,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1998,2.31365417291372,1.29101215397576,18224,8,1437915917.71866,0.592069470034441,0.494686310636858,100,8,100,14.4426301887695,100,1444263018.87677,100,100,0.00956331536406054,0.0187437536863572,1.369844,Moderate
20,ECPM2,East Coast (permanently mixed) 2,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.054766,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,1999,2.13428708870074,1.90950607309299,29388,8,1437915917.71866,0.641827431394855,0.564932844322149,100,8,100,14.4426301887695,100,1444263018.87677,100,100,0.0111387390150599,0.0218315273027086,1.369844,Moderate
20,ECPM2,East Coast (permanently mixed) 2,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.054766,0.808333333333333,0.666666666666667,0.525,0.383333333333333,TRUE,2000,2.29025352221179,1.66803547194436,20165,8,1436454725.19146,0.598118936054331,0.503226733253173,100,8,100,14.4426301887695,100,1444263018.87677,100,100,0.011746437406775,0.0230225942639332,1.369844,Moderate
20,ECPM2,East Coast (permanently mixed) 2,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,1990,2000,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,2.05476553,0.808333333333333,0.666666666666667,0.525,0.383333333333333,,1993,1.93333333333333,,3,1,186371586.926349,0.708539837931035,0.659115065314402,0,8,0,,0,,0,,,,1.36984368666667,Good
