UnitID,Code.x,Description,IndicatorID,CategoryID,Name,Code.y,Parameters,Units,YearMin,YearMax,MonthMin,MonthMax,DepthMin,DepthMax,Metric,Response,Applied,Comments,ACDEV,GTC_HM,GTC_ML,STC_HM,STC_ML,GSC_HM,GSC_ML,SSC_HM,SSC_ML,IW,ET,EQR_HG,EQR_GM,EQR_MP,EQR_PB,W,Thres,NSTC100,Period,ES,SD,EQR,EQRS,N,N_OBS,GTC,STC,GSC,SSC,EQRS_Class,TC,TC_Class,SC,SC_Class,AC_SE,AC_NPA,AC_PA,AC,ACC,ACC_Class,C,C_Class
30,IS1,Intermittently Stratified 1,7,3,Secchi Depth,SECC,SECC,m,2015,2020,3,10,0,9999,Mean,0,1,,25,26,14,1,3,1,0.6,80,60,50,,,,,,,,,20152019,11.8333333333333,3.17542648054294,,,3,3,0,0,0,0,,0,Low,0,Low,1.83333333333333,,,,,,,
30,IS1,Intermittently Stratified 1,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.6,,,,,,1,,20152020,1.0907619047619,0.289137155662465,0.916029359160701,0.90498262469746,6,62,25,0,25,0,High,12.5,Low,12.5,Low,0.0367204554896069,1,0,1,100,High,41.6666666666667,Low
30,IS1,Intermittently Stratified 1,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.6,,,,,,1,6,20152020,0.808491671929528,0.116700759734179,1,1,6,33260231,100,100,100,100,High,100,High,100,High,2.02353654793831e-05,1,0,1,100,High,100,High
30,IS1,Intermittently Stratified 1,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.6,,,,,,1,,20152020,0.949626788345716,0.145546089259205,0.98578154521171,0.985163351525263,6,33260293,62.5,50,62.5,50,High,56.25,Moderate,56.25,Moderate,2.52369870764458e-05,1,0,1,100,High,70.8333333333333,Moderate
31,IS2,Intermittently Stratified 2,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,11.2,,,,,,1,,20152020,7.41473064182195,0.7980636304859,0.963575706500937,0.961992041566196,6,148,83.3333333333333,25,83.3333333333333,50,High,54.1666666666667,Moderate,66.6666666666667,Moderate,0.0656004263285594,1,0,1,100,High,73.6111111111111,Moderate
31,IS2,Intermittently Stratified 2,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.86,,,,,,1,,20152019,0.540748578957275,0.0479141346876812,0.993030851288799,0.992727844823095,5,143,90,20,100,50,High,55,Moderate,75,High,0.0040067812298977,1,0,1,100,High,76.6666666666667,High
31,IS2,Intermittently Stratified 2,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,1,,20152020,7.73095238095238,0.252241650684688,0.773095238095238,0.79588813303099,6,35,33.3333333333333,0,75,0,Good,16.6666666666667,Low,37.5,Low,0.0426366208591817,1,0,1,100,High,51.3888888888889,Moderate
31,IS2,Intermittently Stratified 2,6,12,Total Phosphorus,TP,PTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,,20152019,0.194147727272727,0.217192546936822,,,4,17,0,0,25,0,,0,Low,12.5,Low,0.0526769301245552,,,,,,,
31,IS2,Intermittently Stratified 2,7,3,Secchi Depth,SECC,SECC,m,2015,2020,3,10,0,9999,Mean,0,1,,25,26,14,1,3,1,0.6,80,60,50,,,,,,,,,20152020,10.25,3.14245127249413,,,4,6,0,0,0,0,,0,Low,0,Low,1.28290035986172,,,,,,,
31,IS2,Intermittently Stratified 2,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.7,,,,,,1,,20152020,1.3461918767507,0.47498680592,0.839449359395714,0.806069980801893,6,46,8.33333333333333,0,58.3333333333333,8.33333333333333,High,4.16666666666667,Low,33.3333333333333,Low,0.0700329838126113,0.999999781420488,2.18579511601646e-07,0.999999781420488,100,High,45.8333333333333,Low
31,IS2,Intermittently Stratified 2,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,1.7,,,,,,1,6,20152020,0.993259255909129,0.136952527711185,0.991392864841627,0.991018641573871,6,15108350,100,100,100,100,High,100,High,100,High,3.52339662338129e-05,1,0,1,100,High,100,High
31,IS2,Intermittently Stratified 2,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,1.7,,,,,,1,,20152020,1.16972556632991,0.180441610626954,0.938658817949145,0.935991810033891,6,15108396,54.1666666666667,50,79.1666666666667,54.1666666666667,High,52.0833333333333,Moderate,66.6666666666667,Moderate,4.64223920781719e-05,1,0,1,100,High,72.9166666666667,Moderate
32,KC,Kattegat Coastal,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,7.6,,,,,,1,6,20152020,5.38244583481652,0.973351612770871,0.900130627085577,0.893891749620697,6,157,100,100,100,8.33333333333333,High,100,High,54.1666666666667,Moderate,0.077681915612784,1,0,1,100,High,84.7222222222222,High
32,KC,Kattegat Coastal,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.65,,,,,,1,6,20152020,0.472639974967561,0.0774401425566696,0.910543442945899,0.901444912386938,6,157,100,100,100,8.33333333333333,High,100,High,54.1666666666667,Moderate,0.00618039621057809,1,0,1,100,High,84.7222222222222,High
32,KC,Kattegat Coastal,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,1,6,20152020,3.92261904761905,0.721524133227664,0.392261904761905,0.362585034013605,6,440,100,100,100,75,Poor,100,High,87.5,High,0.0343973134135215,0,1,1,100,High,95.8333333333333,High
32,KC,Kattegat Coastal,5,11,Total Nitrogen,TN,NTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,6,20152020,16.6972571313658,1.09826018222107,,,6,234,75,100,100,8.33333333333333,,87.5,High,54.1666666666667,Moderate,0.0717955141044511,,,,,,,
32,KC,Kattegat Coastal,6,12,Total Phosphorus,TP,PTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,6,20152020,0.753358248128243,0.0839707741311722,,,6,236,75,100,100,8.33333333333333,,87.5,High,54.1666666666667,Moderate,0.00546603181917702,,,,,,,
32,KC,Kattegat Coastal,7,3,Secchi Depth,SECC,SECC,m,2015,2020,3,10,0,9999,Mean,0,1,,25,26,14,1,3,1,0.6,80,60,50,,,,,,,,6,20152020,8.3621627570001,0.532278724738335,,,6,375,100,100,100,0,,100,High,50,Moderate,0.0274867551526946,,,,,,,
32,KC,Kattegat Coastal,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.4,,,,,,1,6,20152020,2.19313716429615,0.558562941328884,0.76206156451739,0.715588452170458,6,279,100,100,100,0,Good,100,High,50,Moderate,0.0334402885927793,0.999999999691521,3.08479242150383e-10,0.999999999691521,100,High,83.3333333333333,High
32,KC,Kattegat Coastal,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.4,,,,,,1,6,20152020,2.02866193072555,0.34121302723615,0.807317998870154,0.77788922140195,6,7168259,100,100,100,100,Good,100,High,100,High,0.000127443813828534,1,0,1,100,High,100,High
32,KC,Kattegat Coastal,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,2.4,,,,,,1,6,20152020,2.11089954751085,0.341456576047404,0.774438331394677,0.739877059251599,6,7168538,100,100,100,50,Good,100,High,75,High,0.00012753229798813,1,0,1,100,High,91.6666666666667,High
33,KD,Kattegat Deep,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,6.6,,,,,,1,6,20152020,4.82867429997986,1.31065741067868,0.86129151801811,0.847894445049813,6,145,100,100,100,91.6666666666667,High,100,High,95.8333333333333,High,0.108844173593671,1,0,1,100,High,98.6111111111111,High
33,KD,Kattegat Deep,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.7,,,,,,1,6,20152020,0.473851542490431,0.0902046750557337,0.934893233535357,0.932062504558634,6,145,100,100,100,91.6666666666667,High,100,High,95.8333333333333,High,0.00749109052505409,1,0,1,100,High,98.6111111111111,High
33,KD,Kattegat Deep,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,1,6,20152020,4.70238095238095,0.743522458476207,0.470238095238095,0.451700680272109,6,324,100,100,100,100,Moderate,100,High,100,High,0.0413068032486782,6.47945265203222e-217,1,1,100,High,100,High
33,KD,Kattegat Deep,5,11,Total Nitrogen,TN,NTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,6,20152020,16.9072390291994,0.870102958577889,,,6,270,100,100,100,91.6666666666667,,100,High,95.8333333333333,High,0.052952779751677,,,,,,,
33,KD,Kattegat Deep,6,12,Total Phosphorus,TP,PTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,6,20152020,0.79403722741908,0.1129102376666,,,6,270,100,100,100,91.6666666666667,,100,High,95.8333333333333,High,0.00687149823814069,,,,,,,
33,KD,Kattegat Deep,7,3,Secchi Depth,SECC,SECC,m,2015,2020,3,10,0,9999,Mean,0,1,,25,26,14,1,3,1,0.6,80,60,50,,,,,,,,4,20152020,8.88311513614455,0.301061863471385,,,6,150,66.6666666666667,100,100,0,,83.3333333333333,High,50,Moderate,0.0245815982172116,,,,,,,
33,KD,Kattegat Deep,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.8,,,,,,1,5,20152020,1.68991573605126,0.414440367746992,0.95907644586525,0.955134837494507,6,212,100,100,100,16.6666666666667,High,100,High,58.3333333333333,Moderate,0.0284638813184145,1,0,1,100,High,86.1111111111111,High
33,KD,Kattegat Deep,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,2.8,,,,,,1,6,20152020,1.8342735182956,0.314330379916707,0.949207450046308,0.946999078309191,6,3823717,100,100,100,100,High,100,High,100,High,0.000160747225785194,1,0,1,100,High,100,High
33,KD,Kattegat Deep,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,2.8,,,,,,1,5,20152020,1.76209462717343,0.303753208297953,0.966292037582688,0.964176994234384,6,3823929,100,100,100,58.3333333333333,High,100,High,79.1666666666667,High,0.00015533379893073,1,0,1,100,High,93.0555555555556,High
34,LBPM,Liverpool Bay plume,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,1,,20182018,8.37142857142857,,0.837142857142857,0.855238095238095,1,1,0,0,0,0,High,0,Low,0,Low,,,,,,,,
34,LBPM,Liverpool Bay plume,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,7.4,,,,,,1,,20182018,0.31,,1,1,1,1,0,0,0,0,High,0,Low,0,Low,,,,,,,,
34,LBPM,Liverpool Bay plume,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,7.4,,,,,,1,6,20152020,7.32718157959534,1.11162538239912,0.686547082504522,0.627545610853393,6,585361,100,100,100,100,Good,100,High,100,High,0.00145293626145308,1,0,1,100,High,100,High
34,LBPM,Liverpool Bay plume,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,7.4,,,,,,1,5,20152020,6.84970742690397,2.01964998563039,0.717077251262722,0.659403178253254,6,585362,91.6666666666667,100,91.6666666666667,91.6666666666667,Good,95.8333333333333,High,91.6666666666667,High,0.0026397563779345,1,0,1,100,High,95.8333333333333,High
35,LPM,Loire plume,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,19.5,,,,,,1,,20202020,6.3,,1,1,1,1,0,0,0,0,High,0,Low,0,Low,,,,,,,,
35,LPM,Loire plume,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,0.79,,,,,,1,,20202020,0.37,,1,1,1,1,0,0,0,0,High,0,Low,0,Low,,,,,,,,
35,LPM,Loire plume,6,12,Total Phosphorus,TP,PTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,,20152019,0.0233333333333333,0.00408248290463863,,,5,16,0,0,0,0,,0,Low,0,Low,0.00102062072615966,,,,,,,
35,LPM,Loire plume,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,3.3,,,,,,1,,20152019,3.872,1.1965937767959,0.608434073566078,0.515954298972318,5,15,0,0,0,0,Moderate,0,Low,0,Low,0.308959184647063,0.0320576511241233,0.967942348875877,0.967942348875877,100,High,33.3333333333333,Low
35,LPM,Loire plume,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,3.3,,,,,,1,6,20152020,1.79447499580615,0.300132276008356,1,1,6,719549,100,100,100,100,High,100,High,100,High,0.000353820111215946,1,0,1,100,High,100,High
35,LPM,Loire plume,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,3.3,,,,,,1,1,20152020,2.68810273086533,0.656814679499215,0.835892348637206,0.809010132747115,6,719564,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,High,58.3333333333333,Moderate,58.3333333333333,Moderate,0.000774297998824424,1,0,1,100,High,72.2222222222222,Moderate
36,MPM,Meuse plume,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,40.7,,,,,,1,5,20152020,40.1441666666667,14.1723639230252,0.727296230766165,0.677722634218226,6,24,0,100,100,0,Good,50,Moderate,50,Moderate,2.89292167170339,0.576182017674752,0.423817982325248,0.576182017674752,0,Low,33.3333333333333,Low
36,MPM,Meuse plume,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,1.35,,,,,,1,5,20152020,0.765,0.105486966019504,1,1,6,24,0,100,100,0,High,50,Moderate,50,Moderate,0.0215324367718411,1,0,1,100,High,66.6666666666667,Moderate
36,MPM,Meuse plume,4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,1,6,20152020,6.23369047619048,1.14703970508174,0.623369047619048,0.626707482993197,6,25,0,100,100,0,Good,50,Moderate,50,Moderate,0.229407941016349,0.845819641191579,0.154180358808421,0.845819641191579,50,Moderate,50,Moderate
36,MPM,Meuse plume,5,11,Total Nitrogen,TN,NTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,6,20152020,50.1318181818182,6.81987041379624,,,6,71,0,100,100,0,,50,Moderate,50,Moderate,0.809369711835231,,,,,,,
36,MPM,Meuse plume,6,12,Total Phosphorus,TP,PTOT,umol/l,2015,2020,1,12,0,10,Mean,1,1,,50,26,14,3,5,1,0.6,70,50,50,,,,,,,,6,20152020,1.71458333333333,0.273587661149646,,,6,72,0,100,100,0,,50,Moderate,50,Moderate,0.032242615074647,,,,,,,
36,MPM,Meuse plume,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,8,,,,,,1,6,20152020,12.6883333333333,3.57101059458897,0.461637416163826,0.320908861105089,6,48,0,100,100,0,Poor,50,Moderate,50,Moderate,0.515430982016237,4.68824909139884e-20,1,1,100,High,66.6666666666667,Moderate
36,MPM,Meuse plume,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,8,,,,,,1,6,20152020,9.57242067332757,0.734796467078372,0.559833266792674,0.449176376648481,6,118564,100,100,100,100,Moderate,100,High,100,High,0.00213398144147067,0,1,1,100,High,100,High
36,MPM,Meuse plume,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,8,,,,,,1,6,20152020,11.1303770033305,1.8529822554974,0.492971657219438,0.354783516074501,6,118612,50,100,100,50,Poor,75,High,75,High,0.00538030562247854,0,1,1,100,High,83.3333333333333,High
37,NAAC1A,Noratlantic Area NOR-NorC1(D5)A,1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,,,,,,,,3,20152019,0.129166666666667,0.0324893144826966,,,5,31,30,100,80,0,,65,Moderate,40,Low,0.00583525314030759,,,,,,,
37,NAAC1A,Noratlantic Area NOR-NorC1(D5)A,2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,,,,,,,,3,20152019,0.01,0,,,5,31,30,100,80,0,,65,Moderate,40,Low,0,,,,,,,
37,NAAC1A,Noratlantic Area NOR-NorC1(D5)A,301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,,,,,,,,2,20152018,4.01986752136752,1.56537262410114,,,4,44,12.5,100,100,0,,56.25,Moderate,50,Moderate,0.235988802328979,,,,,,,
37,NAAC1A,Noratlantic Area NOR-NorC1(D5)A,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,,,,,,,,6,20152020,5.55318300821571,0.522841760023427,,,6,66599,100,100,100,100,,100,High,100,High,0.00202598587814082,,,,,,,
37,NAAC1A,Noratlantic Area NOR-NorC1(D5)A,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,,,,,,,,4,20152020,5.0621751216225,0.918094194531437,,,6,66643,70.8333333333333,100,100,66.6666666666667,,85.4166666666667,High,83.3333333333333,High,0.00355639484178867,,,,,,,
38,NAAC1B,Noratlantic Area NOR-NorC1(D5)B,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,,,,,,,,6,20152020,5.64284328824702,0.93410066452669,,,6,5030,100,100,100,100,,100,High,100,High,0.0131707251994778,,,,,,,
38,NAAC1B,Noratlantic Area NOR-NorC1(D5)B,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,,,,,,,,6,20152020,5.64284328824702,0.93410066452669,,,6,5030,100,100,100,100,,100,High,100,High,0.0131707251994778,,,,,,,
39,NAAC1C,Noratlantic Area NOR-NorC1(D5)C,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,,,,,,,,6,20152020,2.32859046075425,0.564033915664779,,,6,8559,100,100,100,100,,100,High,100,High,0.00609668428710751,,,,,,,
39,NAAC1C,Noratlantic Area NOR-NorC1(D5)C,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,,,,,,,,6,20152020,2.32859046075425,0.564033915664779,,,6,8559,100,100,100,100,,100,High,100,High,0.00609668428710751,,,,,,,
40,NAAC1D,Noratlantic Area NOR-NorC1(D5)D,302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,,,,,,,,6,20152020,2.05305681371496,0.230187759338148,,,6,3043,100,100,100,100,,100,High,100,High,0.00417283535455133,,,,,,,
40,NAAC1D,Noratlantic Area NOR-NorC1(D5)D,3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,,,,,,,,6,20152020,2.05305681371496,0.230187759338148,,,6,3043,100,100,100,100,,100,High,100,High,0.00417283535455133,,,,,,,
41,NAAC2,Noratlantic Area NOR-NorC2(D5),1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,,,,,,,,2,20152019,0.14,0.0447213595499958,,,5,26,30,50,100,0,,40,Low,50,Moderate,0.0087705801930703,,,,,,,
41,NAAC2,Noratlantic Area NOR-NorC2(D5),2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,,,,,,,,2,20152019,0.01,0,,,5,26,30,50,100,0,,40,Low,50,Moderate,0,,,,,,,
41,NAAC2,Noratlantic Area NOR-NorC2(D5),4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,,1,20152018,7.00267857142857,0.304611035015249,0.700267857142857,0.714591836734694,4,23,25,37.5,100,0,Good,31.25,Low,50,Moderate,0.0635157914815237,1,0,1,100,High,60.4166666666667,Moderate
41,NAAC2,Noratlantic Area NOR-NorC2(D5),7,3,Secchi Depth,SECC,SECC,m,2015,2020,3,10,0,9999,Mean,0,1,,25,26,14,1,3,1,0.6,80,60,50,,,,,,,,2,20152018,8.44711538461539,0.150094480435488,,,4,51,0,100,100,0,,50,Moderate,50,Moderate,0.0210174311676346,,,,,,,
41,NAAC2,Noratlantic Area NOR-NorC2(D5),301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,,,,,,,,3,20152018,2.28700520833333,0.424256396282157,,,4,60,50,100,100,0,,75,High,50,Moderate,0.0547712652440923,,,,,,,
41,NAAC2,Noratlantic Area NOR-NorC2(D5),302,,Chlorophyll a (satellite),CPHL-EO,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,,,,,,,,6,20152020,2.56220436520033,0.217658786880092,,,6,442862,100,100,100,100,,100,High,100,High,0.000327070967626385,,,,,,,
41,NAAC2,Noratlantic Area NOR-NorC2(D5),3,2,Chlorophyll a (in-situ & satellite),CPHL,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,100,,,,,,,,5,20152020,2.46492296231386,0.241243287700268,,,6,442922,83.3333333333333,100,100,66.6666666666667,,91.6666666666667,High,83.3333333333333,High,0.000362486312573927,,,,,,,
42,NAAC3,Noratlantic Area NOR-NorC3(D5),1,11,Dissolved Inorganic Nitrogen,DIN,NTRA+NTRI+AMON,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,,,,,,,,3,20152019,0.13,0.0298142396999972,,,5,26,20,100,100,0,,60,Moderate,50,Moderate,0.00584705346204686,,,,,,,
42,NAAC3,Noratlantic Area NOR-NorC3(D5),2,12,Dissolved Inorganic Phosphorus,DIP,PHOS,umol/l,2015,2020,11,2,0,10,Mean,1,1,,50,12,6,0,2,0.8,0.4,70,50,50,,,,,,,,3,20152019,0.01,0,,,5,26,20,100,100,0,,60,Moderate,50,Moderate,0,,,,,,,
42,NAAC3,Noratlantic Area NOR-NorC3(D5),4,3,Oxygen Deficiency,DOXY,DOXY,mg/l,2015,2020,7,10,0,500,5th percentile of deepest sample within 10 meters from bottom,0,1,,40,12,6,0,2,0.8,0.4,70,50,50,6,,,,,,,1,20152018,6.69375,0.141324366372583,0.669375,0.679285714285714,4,12,0,37.5,87.5,0,Good,18.75,Low,43.75,Low,0.0407968304841322,1,0,1,100,High,54.1666666666667,Moderate
42,NAAC3,Noratlantic Area NOR-NorC3(D5),7,3,Secchi Depth,SECC,SECC,m,2015,2020,3,10,0,9999,Mean,0,1,,25,26,14,1,3,1,0.6,80,60,50,,,,,,,,2,20152018,9.42857142857143,0.606091526731326,,,4,27,0,100,100,0,,50,Moderate,50,Moderate,0.116642368703961,,,,,,,
42,NAAC3,Noratlantic Area NOR-NorC3(D5),301,,Chlorophyll a (in-situ),CPHL-IN-SITU,CPHL,ug/l,2015,2020,3,10,0,10,Mean,1,1,,50,26,14,1,3,1,0.6,80,60,,,,,,,,,3,20152018,2.08631786616162,0.556534263400312,,,4,42,12.5,100,100,0,,56.25,Moderate,50,Moderate,0.0858751012113533,,,,,,,
